Insee - Statistiques locales; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale 2022;Nombre de naissances domiciliées 2023;Part des emplois sal. dans le nb d’emplois au LT 2021;Nb d'hôtels 2024;Nb de chambres dans les hôtels 2024;Part des actifs occ 15 ans ou plus voiture pour travailler 2021;Part des actifs occ 15 ans ou plus vélo pour travailler 2021;Part des ménages ayant au moins 1 voiture 2021
31019;Artigue;32;1;81.4;0;0;46.7;0;92.9
31020;Aspet;914;8;73.1;0;0;81.7;1.4;87
31021;Aspret-Sarrat;128;0;42.3;0;0;88.7;1.6;94.6
31022;Aucamville;9578;100;82.7;0;0;79.6;2.8;89.6
31023;Aulon;313;1;45.7;0;0;86.2;0;92.3
31024;Auragne;466;6;53.7;0;0;86.7;0.6;97.5
31025;Aureville;1022;12;65.5;1;5;88;1.3;99
31026;Auriac-sur-Vendinelle;1080;5;59.6;0;0;91.7;0.4;91.2
31027;Auribail;195;1;28.8;0;0;90.5;0;97.4
31028;Aurignac;1240;9;81.8;1;5;78.5;0.5;82.9
31029;Aurin;340;1;33.1;0;0;91.1;0;92.1
31030;Ausseing;87;0;36.5;0;0;91.2;0;100
31031;Ausson;592;1;75.9;0;0;95.3;0;95.6
31032;Aussonne;7731;96;80.7;0;0;87.4;2;95.7
31033;Auterive;10291;101;83.3;1;28;82;2;88.5
31034;Auzas;222;1;27.4;0;0;88.8;0;97
31035;Auzeville-Tolosane;4451;26;90.7;0;0;71;6;80.5
31036;Auzielle;1621;19;57.5;0;0;87.1;1.6;97.9
31037;Avignonet-Lauragais;1600;11;70.6;1;42;84.5;0.3;94.7
31038;Azas;670;6;61.6;0;0;88.8;1;97.5
31039;Bachas;89;0;50;0;0;72.7;0;91.9
31040;Bachos;33;0;N/A - division par 0;0;0;83.3;0;100
31041;Bagiry;107;1;25;0;0;89.4;0;98
31042;Bagnères-de-Luchon;2081;9;79.6;11;335;52;9.4;77.1
31043;Balesta;158;1;47.9;0;0;89.7;0;93.7
31044;Balma;17431;131;91.2;0;0;68.5;4.3;89.4
31045;Barbazan;507;1;80.7;0;0;82.6;1;94.6
31046;Baren;11;0;100;0;0;100;0;100
31047;Bax;99;0;31;0;0;72.1;2.3;100
31048;Baziège;3590;31;82.1;0;0;85.8;1.5;94.1
31049;Bazus;600;12;58.4;0;0;91.6;0.3;95.4
31050;Beauchalot;659;6;83.6;0;0;86.4;0.9;95.3
31051;Beaufort;479;1;53.1;0;0;92.3;0;98.4
31052;Beaumont-sur-Lèze;1638;20;64.2;1;6;90.6;0.8;95.6
31053;Beaupuy;1225;4;87.1;0;0;83;1.2;97.7
31054;Beauteville;199;2;20;0;0;89.5;0;98.6
31055;Beauville;170;0;47.2;0;0;89.2;1.2;98.5
31056;Beauzelle;8184;92;84.4;0;0;74.3;6.4;91.9
31057;Belberaud;1528;13;88.4;0;0;89.9;1;97.8
31058;Belbèze-de-Lauragais;127;1;40;0;0;87.9;0;98
31059;Belbèze-en-Comminges;109;0;52.6;0;0;76.1;0;93
31060;Bélesta-en-Lauragais;112;1;88.2;0;0;93.8;0;98
31061;Bellegarde-Sainte-Marie;203;2;71.4;0;0;84.4;0;95.2
31062;Bellesserre;110;0;11.3;0;0;92;0;94.6
31063;Benque;175;0;35.2;0;0;88.4;0;98.6
31064;Benque-Dessous-et-Dessus;29;2;0;0;0;100;0;85.7
31065;Bérat;3079;28;68.9;0;0;89.6;0.5;96.5
31066;Bessières;4238;37;82.4;0;0;87.3;0.8;91.7
31067;Bezins-Garraux;44;0;0;0;0;90;0;96.2
31068;Billière;34;0;59.9;1;10;66.7;0;100
31069;Blagnac;27314;263;95;17;1784;67.4;7.4;84.8
31070;Blajan;433;2;60;0;0;88.6;0;92.1
31071;Bois-de-la-Pierre;459;6;85.7;0;0;85.7;0.4;97.1
31072;Boissède;68;0;29.8;0;0;81.5;0;94.4
31073;Bondigoux;749;3;88.4;0;0;73.3;0;98.2
31074;Bonrepos-Riquet;295;6;38.3;0;0;94.7;0;96.4
31075;Bonrepos-sur-Aussonnelle;1247;8;66.7;0;0;90.9;0.5;98.8
31076;Bordes-de-Rivière;460;5;50.7;0;0;94.3;0.5;95.1
31077;Le Born;658;5;56.1;0;0;93.1;0;97.7
31078;Boudrac;149;1;19.8;0;0;97.8;0;94.1
31079;Bouloc;4655;49;75.2;0;0;89.2;0.3;95.7
31080;Boulogne-sur-Gesse;1658;12;79.3;0;0;75.9;2;84.7
31081;Bourg-d'Oueil;13;0;0;1;22;80;0;100
31082;Bourg-Saint-Bernard;1109;14;64.4;0;0;90;0.2;97.2
31083;Boussan;230;1;35.4;0;0;85.5;0;95.1
31084;Boussens;1108;4;91.2;1;12;84.8;2.3;93.1
31085;Boutx;253;0;65.6;2;28;77.7;0;90.2
31086;Bouzin;81;0;14.8;0;0;91.1;0;95.1
31087;Bragayrac;315;3;43.5;0;0;87.2;0;95
31088;Brax;2938;27;72.2;0;0;81.6;2.6;95.4
31089;Bretx;666;1;69.4;0;0;91.5;0.6;98.5
31090;Brignemont;367;2;35.2;0;0;87.1;0;94.4
31091;Bruguières;5908;59;89.5;2;96;88.4;1;94
31092;Burgalays;122;1;57.4;0;0;92.3;0;96.5
31093;Le Burgaud;937;5;59.7;0;0;88.6;0.2;95.8
31094;Buzet-sur-Tarn;2847;30;71.8;0;0;87.4;0.4;96.5
31095;Cabanac-Cazaux;130;0;50.2;0;0;95.3;0;100
31096;Cabanac-Séguenville;187;0;33.2;0;0;92;0;97.2
31097;Le Cabanial;468;3;76.7;0;0;87.9;0;98.2
31098;Cadours;1134;18;81.1;0;0;82.4;0.6;92.2
31099;Caignac;414;3;55;0;0;89;0;96
31100;Calmont;2442;21;75.4;0;0;87.4;0.7;93.2
31101;Cambernard;496;5;49.8;0;0;93.2;0;95.8
31102;Cambiac;228;4;42.8;0;0;89.7;0.9;95.9
31103;Canens;61;0;39.4;0;0;93.1;0;96.8
31104;Capens;650;4;82.2;0;0;85.6;1.3;96.7
31105;Caragoudes;239;1;45.7;0;0;89.1;0;97.8
31106;Caraman;2487;26;75.1;0;0;86.1;0.5;92.2
31107;Carbonne;5650;48;82.3;0;0;84.4;2.3;91.2
31108;Cardeilhac;258;2;45.7;0;0;83.8;0;98.3
31109;Cassagnabère-Tournas;467;4;35.5;0;0;80;1.3;92.3
31110;Cassagne;644;6;64.3;0;0;92;0;93.8
31111;Castagnac;326;5;48.2;0;0;93.5;0;96.3
31112;Castagnède;178;0;29.5;0;0;93.2;2.7;96.2
31113;Castanet-Tolosan;15264;134;84.3;0;0;74;5.4;88.7
31114;Castelbiague;243;1;35.5;0;0;93;0;96
31115;Castelgaillard;56;0;0;0;0;86.4;0;93.3
31116;Castelginest;11033;96;77.3;0;0;83.6;1.3;91.9
31117;Castelmaurou;4491;31;75.3;1;9;88.5;0.5;96.9
31118;Castelnau-d'Estrétefonds;6915;68;89.6;2;140;88.3;0.6;96.5
31119;Castelnau-Picampeau;226;3;50.6;0;0;92.5;0;100
31120;Le Castéra;797;3;58.7;0;0;89.6;0.8;98.3
31121;Castéra-Vignoles;59;1;35.3;0;0;90.9;0;100
31122;Casties-Labrande;95;1;39.5;0;0;81.3;0;97.7
31123;Castillon-de-Larboust;81;0;25.6;1;14;90;0;97.4
31124;Castillon-de-Saint-Martory;399;2;47.3;0;0;87.9;0;97
31125;Cathervielle;32;0;49.6;0;0;66.7;0;90
31126;Caubiac;440;3;41.5;0;0;90.1;0;97.2
31127;Caubous;3;0;N/A - division par 0;0;0;100;0;100
31128;Caujac;864;3;70.4;0;0;89.3;0.3;97.8
31129;Cazarilh-Laspènes;14;0;0;0;0;71.4;0;81.8
31130;Cazaril-Tambourès;85;1;25.4;0;0;87.1;0;88.4
31131;Cazaunous;65;0;0;0;0;85.2;0;91.2
31132;Cazaux-Layrisse;61;0;20;0;0;92.6;0;93.5
31133;Cazeaux-de-Larboust;93;1;61.5;0;0;82.1;0;92.7
31134;Cazeneuve-Montaut;90;0;38.7;0;0;83.8;2.7;97.1
31135;Cazères;4818;43;81;0;0;82.2;2.5;84.9
31136;Cépet;2325;31;83;0;0;92;0.9;94.3
31137;Cessales;161;4;56.7;0;0;84.1;0;100
31138;Charlas;253;1;43.9;0;0;88.7;1.1;93.8
31139;Chaum;197;1;69;0;0;95.5;0;91.5
31140;Chein-Dessus;207;2;56.3;0;0;93.2;0;94.5
31141;Ciadoux;226;6;62.3;0;0;84.1;0;93.7
31142;Cier-de-Luchon;228;1;61.4;0;0;89.5;0.8;93.3
31143;Cier-de-Rivière;267;3;50;0;0;93;1;95.3
31144;Cierp-Gaud;696;4;74.9;0;0;82.9;2.8;87.8
31145;Cintegabelle;2994;30;73.7;0;0;84.2;0.2;91.6
31146;Cirès;11;0;34.1;0;0;40;0;90.9
31147;Clarac;676;8;73.5;1;7;92.3;0.7;96.3
31148;Clermont-le-Fort;526;6;69.7;0;0;88.1;1.3;96.2
31149;Colomiers;40916;391;93.5;3;174;78;4.2;85.2
31150;Cornebarrieu;8571;151;88.7;2;77;86.3;2.7;94.5
31151;Corronsac;895;6;58.6;0;0;87.6;1.5;98.8
31152;Coueilles;90;1;26.6;0;0;75;0;88.1
31153;Couladère;413;1;68.2;0;0;88.8;0;87.5
31155;Couret;229;2;87;0;0;97.8;0;96.2
31156;Cox;365;2;57;0;0;92.6;0;98.1
31157;Cugnaux;20239;279;83.7;1;35;79.6;3.9;90.6
31158;Cuguron;164;1;0;0;0;86.6;3;95.7
31159;Le Cuing;479;4;77.9;0;0;91.3;0;95.7
31160;Daux;2575;33;67;1;19;89.5;1.7;97.9
31161;Deyme;1412;13;85.9;0;0;88.1;2.7;97.8
31162;Donneville;1138;8;65.6;1;16;88.7;1.3;97.3
31163;Drémil-Lafage;2622;16;72.9;0;0;87.6;0.9;96.8
31164;Drudas;199;3;71.6;1;23;97.8;0;100
31165;Eaunes;6525;66;72.3;0;0;91;0.7;96.8
31166;Empeaux;305;2;80.4;0;0;95.1;0;94
31167;Encausse-les-Thermes;673;4;61.3;0;0;89.9;2.2;89.9
31168;Eoux;131;0;7.7;0;0;80.9;0;96.3
31169;Escalquens;6990;68;84.8;0;0;82.4;3.1;94.2
31170;Escanecrabe;211;0;57.8;0;0;86.6;0;95.3
31171;Espanès;278;3;69.2;0;0;92.3;0;97.4
31172;Esparron;42;0;28.8;0;0;89.5;0;100
31173;Esperce;281;2;48.5;0;0;85.1;0;97.4
31174;Estadens;526;5;63.5;0;0;90.6;0;94.6
31175;Estancarbon;615;5;93.2;1;60;88.6;2.1;96.5
31176;Esténos;193;0;91.6;0;0;97.4;0;89.2
31177;Eup;137;1;68.4;0;0;84.3;0;91.4
31178;Fabas;199;3;38.4;0;0;84.9;0;93.3
31179;Le Faget;301;3;76.2;0;0;80.8;1.3;97.2
31180;Falga;148;1;54.3;0;0;90.9;1.8;100
31181;Le Fauga;2509;30;76.2;0;0;91.6;0.7;97.1
31182;Fenouillet;5727;64;89.3;0;0;85;2.6;92
31183;Figarol;313;2;32.3;0;0;94.1;0;96.2
31184;Flourens;2073;19;91.1;0;0;83.9;0.1;95.8
31185;Folcarde;117;1;90.1;0;0;89.8;1.7;84
31186;Fonbeauzard;3086;37;75.1;0;0;85.3;1;94.4
31187;Fonsorbes;13048;109;82.8;0;0;90.8;1.2;96.2
31188;Fontenilles;5869;35;81.7;0;0;90.1;1;97.5
31189;Forgues;217;1;43.2;0;0;93.6;0;96.8
31190;Fos;241;1;50.1;1;5;90.3;1.4;93.2
31191;Fougaron;109;1;28.8;0;0;86.5;0;95
31192;Fourquevaux;808;11;78;0;0;91.2;0.5;98.3
31193;Le Fousseret;1875;10;78.5;0;0;83.8;0.3;87.3
31194;Francarville;185;1;59.7;0;0;92.2;0;98.6
31195;Francazal;28;0;91.2;0;0;100;0;90.9
31196;Francon;239;3;44.2;0;0;87.6;0;96.9
31197;Franquevielle;328;1;45.6;0;0;90.3;1.6;91.1
31198;Le Fréchet;120;0;44;0;0;91.8;0;93.9
31199;Fronsac;188;0;49.9;0;0;88.6;0;95.2
31200;Frontignan-de-Comminges;78;1;85.8;0;0;93.8;0;93.2
31201;Frontignan-Savès;67;0;22.2;0;0;76.7;0;96.8
31202;Fronton;6664;42;80.5;0;0;88.3;0.5;93.5
31203;Frouzins;9808;91;78.6;0;0;85.7;2.5;93.1
31204;Fustignac;71;0;25.2;0;0;90.3;0;97.1
31205;Gagnac-sur-Garonne;3223;36;73.6;0;0;86.9;1.5;96
31206;Gaillac-Toulza;1331;11;77.9;0;0;84.3;0.6;97.4
31207;Galié;86;0;73.7;0;0;85.7;0;90.9
31208;Ganties;305;4;34.6;0;0;94.1;0;97.5
31209;Garac;167;2;37;0;0;85.9;1.2;98.6
31210;Gardouch;1360;9;62.5;0;0;87.2;0.6;93.2
31211;Gargas;758;10;62.2;0;0;91.7;0.8;97.1
31212;Garidech;1899;17;75;0;0;88.1;0.1;97.6
31213;Garin;150;1;72.8;0;0;89.1;0;98.6
31215;Gauré;467;1;57.2;0;0;89.4;1;96.7
31216;Gémil;415;16;44.6;0;0;91.3;0;98.3
31217;Génos;73;0;20.3;0;0;84.2;0;96.7
31218;Gensac-de-Boulogne;97;2;16.7;0;0;63.8;0;88.2
31219;Gensac-sur-Garonne;452;3;46.9;0;0;88.2;0.5;96.2
31220;Gibel;388;3;54.7;0;0;87.9;0;95.4
31221;Gouaux-de-Larboust;41;0;70;1;24;76.5;0;95.7
31222;Gouaux-de-Luchon;43;0;0;0;0;71.4;0;73.9
31223;Goudex;40;0;13.2;0;0;66.7;0;100
31224;Gourdan-Polignan;1177;9;89;0;0;89.2;0.3;84.8
31225;Goutevernisse;186;2;38.7;0;0;86;1.2;97.1
31226;Gouzens;81;1;55.5;0;0;78.6;0;92.5
31227;Goyrans;847;9;66.4;0;0;89.7;1.5;99.4
31228;Gragnague;2428;31;74.3;0;0;88.8;0.1;97.3
31229;Gratens;763;7;67.5;0;0;91.8;0;97.4
31230;Gratentour;4926;45;82.5;1;22;89.2;0.7;95.4
31231;Grazac;792;12;67.1;0;0;90.3;0.3;97.6
31232;Grenade;9039;74;81.6;1;5;86.5;1.2;90.5
31233;Grépiac;1009;5;56.2;0;0;87.7;0;96.1
31234;Le Grès;464;4;55.3;0;0;92.8;1;97.6
31235;Guran;58;1;50;0;0;85;5;96.6
31236;Herran;72;0;59.9;0;0;96.8;0;87.8
31237;His;236;3;82.4;0;0;91.8;1.2;95.3
31238;Huos;492;3;73.3;0;0;90.4;1.1;89.7
31239;L'Isle-en-Dodon;1622;9;75.8;0;0;82;2.1;85.7
31240;Issus;657;6;83.2;0;0;93.7;0.9;98.8
31241;Izaut-de-l'Hôtel;293;2;34.7;0;0;90.2;0;90.8
31242;Jurvielle;20;0;100;0;0;100;0;90.9
31243;Juzes;67;1;35.8;0;0;80.6;0;90
31244;Juzet-de-Luchon;372;0;48.1;0;0;90.5;5.5;93.7
31245;Juzet-d'Izaut;181;0;70.4;0;0;76.5;0;92.6
31246;Labarthe-Inard;872;10;80.3;2;32;91;1.4;95.1
31247;Labarthe-Rivière;1287;11;76.5;0;0;93.9;0.6;92.9
31248;Labarthe-sur-Lèze;6467;60;79.8;0;0;86.3;1;94.9
31249;Labastide-Beauvoir;1229;10;71.4;1;14;85.7;0.2;95.2
31250;Labastide-Clermont;682;6;71.1;0;0;93.1;0.6;95.1
31251;Labastide-Paumès;151;2;52;0;0;86.4;0;93.2
31252;Labastide-Saint-Sernin;1946;15;61;0;0;92.9;0.7;96.9
31253;Labastidette;2946;25;62.4;0;0;90.9;0.7;97
31254;Labège;4316;29;93.8;5;303;79.3;3.4;77.3
31255;Labroquère;323;2;73;0;0;88.2;0.8;92.6
31256;Labruyère-Dorsa;305;1;56.5;0;0;91.2;0;97.3
31258;Lacaugne;244;1;59.9;0;0;92.9;0;95.9
31259;Lacroix-Falgarde;2047;20;67;0;0;86.6;2.3;97.1
31260;Laffite-Toupière;95;1;40;0;0;90;0;95.7
31261;Lafitte-Vigordane;1156;13;67.8;0;0;91.4;0.8;98.4
31262;Lagarde;438;6;51.4;0;0;89.8;0;97
31263;Lagardelle-sur-Lèze;3304;31;74.5;0;0;90.6;0.3;96.4
31264;Lagrâce-Dieu;555;6;63.3;0;0;87.9;0.7;97.5
31265;Lagraulet-Saint-Nicolas;283;2;37.8;0;0;94;0;96.6
31266;Lahage;205;1;84.7;0;0;84.3;0;95
31267;Lahitère;53;0;0;0;0;87;0;100
31268;Lalouret-Laffiteau;137;0;59.9;0;0;84.3;2;96.7
31269;Lamasquère;1655;20;67.1;0;0;90.5;0.2;98.3
31270;Landorthe;1028;5;80.4;0;0;93.1;0.5;97.6
31271;Lanta;2269;26;66.8;0;0;91.4;0.7;94.6
31272;Lapeyrère;59;0;34.2;0;0;56;0;93.5
31273;Lapeyrouse-Fossat;2983;23;63.3;0;0;88;0.6;98
31274;Larcan;180;1;0;0;0;90.1;0;91.8
31275;Laréole;159;1;89.4;0;0;89.6;0;93.9
31276;Larroque;292;1;48.7;0;0;84.6;1;91.2
31277;Lasserre-Pradère;1590;21;61.3;0;0;90.1;1.1;97.5
31278;Latoue;306;2;31;0;0;82.9;0;95
31279;Latour;80;1;15;0;0;75;0;94.4
31280;Latrape;437;2;41;0;0;77.2;0.9;97.7
31281;Launac;1305;11;63.8;0;0;92.5;0.2;95.4
31282;Launaguet;9216;113;83.7;0;0;79.2;3.7;93.8
31283;Lautignac;247;2;46.6;0;0;89.4;0;96.2
31284;Lauzerville;1606;10;61.6;0;0;88.2;3.2;98.8
31285;Lavalette;798;5;51.1;0;0;90;0;98
31286;Lavelanet-de-Comminges;657;4;72.3;0;0;88.8;0;94.1
31287;Lavernose-Lacasse;3665;43;72.3;0;0;90.4;0.5;96.1
31288;Layrac-sur-Tarn;312;1;69.4;0;0;94.3;0;93.9
31289;Lécussan;260;4;46;0;0;91.4;0.9;93.9
31290;Lège;33;0;48.5;0;0;100;0;88.2
31291;Léguevin;9710;80;78.6;0;0;88.5;0.8;96.1
31292;Lescuns;74;1;33.3;0;0;93.3;0;93.5
31293;Lespinasse;3032;49;90.6;0;0;88.7;1.5;94.4
31294;Lespiteau;79;1;16.7;0;0;81.8;0;95.2
31295;Lespugue;79;0;20.1;0;0;67.9;0;97.2
31296;Lestelle-de-Saint-Martory;434;2;78.9;0;0;91.7;0;92.2
31297;Lévignac;2206;22;69.8;0;0;87.6;0.9;96.9
31299;Lherm;3849;42;77.3;0;0;89.8;0.7;95.6
31300;Lieoux;126;0;59.8;0;0;89.5;0;93.2
31301;Lilhac;136;3;47.7;0;0;84.9;1.9;93.8
31302;Lodes;303;3;38.4;0;0;94.9;0;86.4
31303;Longages;3336;25;71;0;0;87.7;1;95.6
31304;Loubens-Lauragais;454;4;63.4;0;0;89.3;0.4;100
31305;Loudet;194;4;25.3;0;0;89.7;1.1;92.9
31306;Lourde;113;1;62.4;0;0;91.2;0;94.6
31308;Luscan;45;0;45.5;0;0;82.4;5.9;100
31309;Lussan-Adeilhac;238;3;36;0;0;84.9;0;95.7
31310;Lux;341;3;78.7;0;0;88.2;0.7;97.8
31311;La Magdelaine-sur-Tarn;1226;12;81.4;0;0;91.8;0.6;96.6
31312;Mailholas;35;0;42.1;0;0;58.8;0;100
31313;Malvezie;111;0;25.8;0;0;93.2;2.3;85.2
31314;Mancioux;379;3;53.8;0;0;87.2;0;95
31315;Mane;961;9;84.9;0;0;84.6;1.1;87
31316;Marignac;488;3;83.5;0;0;94.5;0.5;84.6
31317;Marignac-Lasclares;476;6;44.5;0;0;88;0.9;98.3
31318;Marignac-Laspeyres;199;0;44.8;0;0;90;1.1;97.6
31319;Marliac;132;2;30;0;0;86.7;0;93.5
31320;Marquefave;976;8;82.9;0;0;90.4;0.9;97.6
31321;Marsoulas;141;0;71.6;0;0;83.8;0;96.9
31322;Martisserre;66;0;0;0;0;96.2;0;93.3
31323;Martres-de-Rivière;418;2;65.9;0;0;94;1.2;95.1
31324;Martres-Tolosane;2388;24;81.4;0;0;83.2;2.3;90.8
31325;Mascarville;181;1;52.5;0;0;91.1;0;97.3
31326;Massabrac;121;1;86.3;0;0;80;1.7;98
31327;Mauran;203;4;82.5;0;0;88.3;1.1;97.6
31328;Mauremont;333;2;66.5;0;0;89.3;1.2;97
31329;Maurens;207;3;46.8;0;0;88;0;93.5
31330;Mauressac;498;8;78.1;0;0;87.1;0.4;98.9
31331;Maureville;295;2;82.5;0;0;92;0;94.8
31332;Mauvaisin;221;3;9.5;0;0;89.9;0;97
31333;Mauvezin;85;1;51.1;0;0;91.4;0;97.4
31334;Mauzac;1343;6;76.9;0;0;88;1.1;97.1
31335;Mayrègne;30;0;0;0;0;100;0;82.4
31336;Mazères-sur-Salat;631;3;78.8;1;11;86.1;2.3;92.8
31337;Melles;85;0;71.3;0;0;70.5;0;96.9
31338;Menville;799;8;65.9;0;0;93.8;0.2;98.2
31339;Mérenvielle;480;3;61.2;0;0;87.5;1.6;99.1
31340;Mervilla;299;1;67.6;0;0;84.3;0.9;99
31341;Merville;6640;77;80.7;0;0;90.8;0.8;95.9
31342;Milhas;191;2;32.9;0;0;93.2;0;92.8
31343;Mirambeau;62;0;74.8;0;0;100;0;96.2
31344;Miramont-de-Comminges;743;6;70;0;0;95.3;0.8;86.8
31345;Miremont;2787;35;77.1;0;0;89.1;1.1;96.4
31346;Mirepoix-sur-Tarn;1132;12;76.5;0;0;90.9;0.4;97.4
31347;Molas;164;1;46.4;0;0;89.2;0;96.3
31348;Moncaup;36;0;0;0;0;80;0;86.4
31349;Mondavezan;899;4;84;1;12;88.6;0;89.6
31350;Mondilhan;81;1;20;0;0;74.1;0;97.1
31351;Mondonville;6003;84;81.2;1;15;89.4;1.2;95.6
31352;Mondouzil;213;1;88.8;0;0;87.9;0;96.7
31353;Monès;88;1;59;0;0;94.4;0;96.7
31354;Monestrol;53;0;73.3;0;0;88.5;0;100
31355;Mons;1851;7;70.7;0;0;84.5;1.3;96.3
31356;Montaigut-sur-Save;1946;15;72.3;1;25;91.6;0.6;97
31357;Montastruc-de-Salies;306;3;41.9;0;0;90.9;0.7;91.6
31358;Montastruc-la-Conseillère;3719;28;77.6;1;5;83.6;0.4;94.5
31359;Montastruc-Savès;63;1;18.8;0;0;71;3.2;100
31360;Montauban-de-Luchon;506;2;75.6;0;0;75;5.3;92.6
31361;Montaut;557;5;61.9;0;0;88.8;0.4;98.7
31362;Montberaud;195;1;37;0;0;91.1;0;94.9
31363;Montbernard;211;0;49.2;0;0;86.5;0;90.2
31364;Montberon;3121;30;75.6;0;0;89.4;0.5;97
31365;Montbrun-Bocage;581;3;23.1;0;0;77.7;1.9;90.8
31366;Montbrun-Lauragais;711;8;61;0;0;92.4;0.3;98.4
31367;Montclar-de-Comminges;75;0;67.8;0;0;94.4;0;100
31368;Montclar-Lauragais;245;0;43.6;0;0;84.3;0.9;96.6
31369;Mont-de-Galié;26;0;100;0;0;100;0;100
31370;Montégut-Bourjac;128;1;16.4;0;0;88.1;0;98.1
31371;Montégut-Lauragais;407;1;44;0;0;90.7;0.4;93.5
31372;Montespan;466;5;58.4;0;0;90.5;0;93.9
31373;Montesquieu-Guittaut;171;1;43.3;0;0;94.9;0;97.3
31374;Montesquieu-Lauragais;1035;12;65.6;0;0;90.4;0.2;98
31375;Montesquieu-Volvestre;3083;20;74.7;0;0;82.3;0.7;89.6
31376;Montgaillard-de-Salies;106;0;31.6;0;0;80;0;91.2
31377;Montgaillard-Lauragais;689;6;73.2;0;0;89.3;0;96.5
31378;Montgaillard-sur-Save;67;2;0;0;0;87.9;0;96.4
31379;Montgazin;166;1;48.2;0;0;89;1.2;94.8
31380;Montgeard;555;5;76;0;0;88;1.7;97.6
31381;Montgiscard;2586;29;75.1;0;0;87.5;1.1;94.7
31382;Montgras;115;2;54.9;0;0;90.4;0;97.7
31383;Montjoire;1262;8;54.2;0;0;91.5;0.3;97
31384;Montlaur;1791;21;67.9;0;0;90;1.7;97.5
31385;Montmaurin;192;1;23.3;0;0;76.3;0;92.1
31386;Montoulieu-Saint-Bernard;223;2;49.8;0;0;89.6;0;93.5
31387;Montoussin;130;1;70.6;0;0;96.9;0;94.2
31388;Montpitol;341;3;51.6;0;0;84.2;0;98.2
31389;Montrabé;4322;43;83.4;0;0;79.6;0.6;96.9
31390;Montréjeau;2676;17;83.2;0;0;81.7;0.6;78.3
31391;Montsaunès;455;3;78.7;0;0;89.3;1.1;96.9
31392;Mourvilles-Basses;80;2;50.4;0;0;90.5;0;100
31393;Mourvilles-Hautes;170;1;30.4;0;0;79.2;1.4;98.5
31394;Moustajon;127;1;87.5;0;0;81.6;6.1;94.1
31395;Muret;25653;210;87.2;0;0;78.4;2.3;86.5
31396;Nailloux;4146;39;87.6;1;50;86.9;0.5;95.3
31397;Nénigan;50;0;0;0;0;78.9;0;95.2
31398;Nizan-Gesse;100;1;31.3;0;0;88.6;0;95.8
31399;Noé;2979;37;83.1;1;20;88.9;0.8;93.5
31400;Nogaret;98;0;64.4;0;0;91.3;0;86.5
31401;Noueilles;389;0;61.7;0;0;92.9;0.5;98.6
31402;Odars;920;7;70.3;0;0;90.4;1.4;97.2
31403;Ondes;815;7;87.2;0;0;90.7;0.3;95.8
31404;Oô;103;0;61.2;1;10;89.7;0;90.4
31405;Ore;121;0;64.8;0;0;93.6;0;87.3
31406;Palaminy;772;4;70.6;0;0;85.8;3.5;93
31407;Paulhac;1250;11;63.2;0;0;86.9;1;98
31408;Payssous;81;0;42.7;0;0;95.7;0;86.5
31409;Péchabou;2465;16;74.2;0;0;81.9;3.1;95.9
31410;Pechbonnieu;4792;51;79.2;0;0;86.6;0.6;95.3
31411;Pechbusque;982;10;64.3;0;0;81;5.7;97.8
31412;Péguilhan;255;2;77.2;0;0;76.8;0;96
31413;Pelleport;542;5;50.9;0;0;92.3;0;98.2
31414;Peyrissas;83;0;20;0;0;81.6;0;95.5
31415;Peyrouzet;81;0;100;0;0;96.3;3.7;94.7
31416;Peyssies;687;9;75.5;0;0;92.6;0.3;97.8
31417;Pibrac;8828;64;77.6;0;0;81.1;4.7;96.7
31418;Pin-Balma;1029;19;88.8;0;0;84.8;0.7;98
31419;Le Pin-Murelet;166;2;28.7;0;0;86;0;97.3
31420;Pinsaguel;2779;18;77.6;0;0;85.3;2.8;90.9
31421;Pins-Justaret;4377;32;83.2;0;0;87;1.2;95.9
31422;Plagne;95;2;27.9;0;0;93.8;0;100
31423;Plagnole;333;5;21.1;0;0;90.6;0.7;97.5
31424;Plaisance-du-Touch;20471;240;84.1;0;0;85.3;3.4;93.7
31425;Le Plan;434;4;55.9;0;0;90.9;1.1;92.7
31426;Pointis-de-Rivière;835;3;71.9;0;0;92.6;0.6;93.7
31427;Pointis-Inard;920;5;69.2;0;0;94.9;1.5;93.4
31428;Polastron;64;0;40;0;0;89.3;0;96.4
31429;Pompertuzat;2203;16;74.8;0;0;84.2;5.1;98.2
31430;Ponlat-Taillebourg;622;1;69.6;0;0;93.8;0.8;94
31431;Portet-d'Aspet;62;1;65.2;0;0;53.3;0;82.2
31432;Portet-de-Luchon;38;0;66.3;0;0;78.6;7.1;100
31433;Portet-sur-Garonne;9798;92;89.9;4;226;79.2;3.9;90.9
31434;Poubeau;79;0;14.5;0;0;85;2.5;95.5
31435;Poucharramet;968;13;59.5;0;0;90.9;0.2;96.9
31436;Pouy-de-Touges;432;2;72.3;0;0;90.9;0.5;94.1
31437;Pouze;87;0;43.1;0;0;90;0;97.6
31439;Préserville;765;13;69.2;0;0;92.8;1;99.1
31440;Proupiary;64;0;63;0;0;75.7;0;94.3
31441;Prunet;149;2;52.6;0;0;83.8;0;98.4
31442;Puydaniel;573;6;67.1;0;0;92.4;1;95.6
